"id","duration_seconds","duration_POSIX","start_date","start_station","start_station_id","end_date","end_station","end_station_id","bike_id","subscription_type","zip_code"
299438,75,1969-12-31 19:01:15,2014-05-27 12:24:00,"Embarcadero at Sansome","60",2014-05-27 12:26:00,"Embarcadero at Sansome","60",507,"Subscriber","94133"
299073,121,1969-12-31 19:02:01,2014-05-27 08:50:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-05-27 08:52:00,"San Francisco Caltrain 2 (330 Townsend)","69",541,"Subscriber","94041"
298396,167,1969-12-31 19:02:47,2014-05-26 14:58:00,"2nd at Townsend","61",2014-05-26 15:01:00,"2nd at Townsend","61",525,"Customer","91505"
297935,72,1969-12-31 19:01:12,2014-05-25 19:19:00,"Embarcadero at Bryant","54",2014-05-25 19:20:00,"Embarcadero at Bryant","54",876,"Subscriber","94111"
297172,115,1969-12-31 19:01:55,2014-05-24 18:27:00,"Clay at Battery","41",2014-05-24 18:29:00,"Clay at Battery","41",624,"Subscriber","94402"
296833,111,1969-12-31 19:01:51,2014-05-24 09:50:00,"Cowper at University","37",2014-05-24 09:52:00,"Cowper at University","37",22,"Subscriber","94301"
296408,63,1969-12-31 19:01:03,2014-05-23 17:04:00,"5th at Howard","57",2014-05-23 17:05:00,"5th at Howard","57",328,"Subscriber","94103"
296241,71,1969-12-31 19:01:11,2014-05-23 15:50:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-05-23 15:51:00,"San Francisco Caltrain (Townsend at 4th)","70",513,"Subscriber","94104"
296201,72,1969-12-31 19:01:12,2014-05-23 15:21:00,"San Antonio Shopping Center","31",2014-05-23 15:23:00,"San Antonio Shopping Center","31",111,"Subscriber","94040"
296143,109,1969-12-31 19:01:49,2014-05-23 14:22:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-05-23 14:24:00,"San Francisco Caltrain 2 (330 Townsend)","69",414,"Subscriber","94107"
294403,95,1969-12-31 19:01:35,2014-05-22 11:29:00,"Market at 4th","76",2014-05-22 11:30:00,"Market at 4th","76",623,"Subscriber","94501"
294291,86,1969-12-31 19:01:26,2014-05-22 09:49:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-05-22 09:51:00,"San Francisco Caltrain (Townsend at 4th)","70",637,"Subscriber","95129"
293764,106,1969-12-31 19:01:46,2014-05-21 22:46:00,"Washington at Kearny","46",2014-05-21 22:48:00,"Washington at Kearny","46",352,"Subscriber","94123"
293518,71,1969-12-31 19:01:11,2014-05-21 18:21:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-05-21 18:22:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",356,"Subscriber","94087"
292903,101,1969-12-31 19:01:41,2014-05-21 12:09:00,"University and Emerson","35",2014-05-21 12:10:00,"University and Emerson","35",295,"Customer","57186"
291949,67,1969-12-31 19:01:07,2014-05-20 17:58:00,"Market at 10th","67",2014-05-20 18:00:00,"Market at 10th","67",589,"Subscriber","94103"
291473,80,1969-12-31 19:01:20,2014-05-20 13:11:00,"Market at 10th","67",2014-05-20 13:13:00,"Market at 10th","67",627,"Subscriber","94102"
290642,162,1969-12-31 19:02:42,2014-05-19 20:44:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-19 20:47:00,"Temporary Transbay Terminal (Howard at Beale)","55",313,"Subscriber","95131"
290467,71,1969-12-31 19:01:11,2014-05-19 18:43:00,"Post at Kearny","47",2014-05-19 18:44:00,"Post at Kearny","47",513,"Customer","91387"
290162,165,1969-12-31 19:02:45,2014-05-19 17:12:00,"2nd at Folsom","62",2014-05-19 17:15:00,"2nd at Folsom","62",459,"Subscriber","94105"
289781,169,1969-12-31 19:02:49,2014-05-19 12:19:00,"Powell Street BART","39",2014-05-19 12:22:00,"Powell Street BART","39",310,"Subscriber","94501"
289457,136,1969-12-31 19:02:16,2014-05-19 08:45:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-19 08:47:00,"Harry Bridges Plaza (Ferry Building)","50",340,"Subscriber","94591"
289037,168,1969-12-31 19:02:48,2014-05-18 19:15:00,"Spear at Folsom","49",2014-05-18 19:17:00,"Spear at Folsom","49",259,"Subscriber","94105"
288952,128,1969-12-31 19:02:08,2014-05-18 16:54:00,"Embarcadero at Sansome","60",2014-05-18 16:56:00,"Embarcadero at Sansome","60",331,"Customer","53707"
288760,107,1969-12-31 19:01:47,2014-05-18 12:47:00,"Embarcadero at Folsom","51",2014-05-18 12:49:00,"Embarcadero at Folsom","51",529,"Subscriber","94105"
288691,125,1969-12-31 19:02:05,2014-05-18 11:31:00,"Civic Center BART (7th at Market)","72",2014-05-18 11:33:00,"Civic Center BART (7th at Market)","72",284,"Customer","55117"
288105,148,1969-12-31 19:02:28,2014-05-17 12:24:00,"Washington at Kearny","46",2014-05-17 12:26:00,"Washington at Kearny","46",457,"Customer","95110"
288104,85,1969-12-31 19:01:25,2014-05-17 12:23:00,"Washington at Kearny","46",2014-05-17 12:25:00,"Washington at Kearny","46",601,"Customer","95110"
287923,92,1969-12-31 19:01:32,2014-05-17 09:04:00,"Embarcadero at Sansome","60",2014-05-17 09:06:00,"Embarcadero at Sansome","60",607,"Customer","94133"
287774,83,1969-12-31 19:01:23,2014-05-16 19:55:00,"Embarcadero at Sansome","60",2014-05-16 19:56:00,"Embarcadero at Sansome","60",607,"Customer","nil"
287092,96,1969-12-31 19:01:36,2014-05-16 13:05:00,"Powell Street BART","39",2014-05-16 13:07:00,"Powell Street BART","39",401,"Subscriber","94109"
286897,110,1969-12-31 19:01:50,2014-05-16 10:43:00,"University and Emerson","35",2014-05-16 10:44:00,"University and Emerson","35",97,"Customer","nil"
286523,154,1969-12-31 19:02:34,2014-05-16 08:05:00,"Evelyn Park and Ride","30",2014-05-16 08:07:00,"Evelyn Park and Ride","30",212,"Subscriber","94022"
286070,103,1969-12-31 19:01:43,2014-05-15 18:27:00,"Clay at Battery","41",2014-05-15 18:29:00,"Clay at Battery","41",317,"Subscriber","94123"
285544,94,1969-12-31 19:01:34,2014-05-15 13:59:00,"Clay at Battery","41",2014-05-15 14:01:00,"Clay at Battery","41",317,"Subscriber","94111"
285052,71,1969-12-31 19:01:11,2014-05-15 08:46:00,"Beale at Market","56",2014-05-15 08:47:00,"Beale at Market","56",385,"Subscriber","94703"
284638,60,1969-12-31 19:01:00,2014-05-14 20:11:00,"Market at 10th","67",2014-05-14 20:12:00,"Market at 10th","67",372,"Subscriber","94107"
284451,118,1969-12-31 19:01:58,2014-05-14 18:10:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-05-14 18:12:00,"San Francisco Caltrain (Townsend at 4th)","70",469,"Subscriber","94530"
284299,111,1969-12-31 19:01:51,2014-05-14 17:24:00,"Washington at Kearny","46",2014-05-14 17:26:00,"Washington at Kearny","46",345,"Subscriber","94122"
283927,96,1969-12-31 19:01:36,2014-05-14 13:00:00,"Embarcadero at Bryant","54",2014-05-14 13:02:00,"Embarcadero at Bryant","54",519,"Subscriber","94549"
283786,131,1969-12-31 19:02:11,2014-05-14 10:53:00,"Market at Sansome","77",2014-05-14 10:55:00,"Market at Sansome","77",467,"Customer","nil"
282184,125,1969-12-31 19:02:05,2014-05-13 11:35:00,"Powell at Post (Union Square)","71",2014-05-13 11:37:00,"Powell at Post (Union Square)","71",530,"Customer","23556"
281807,109,1969-12-31 19:01:49,2014-05-13 08:37:00,"South Van Ness at Market","66",2014-05-13 08:39:00,"South Van Ness at Market","66",560,"Subscriber","94114"
281042,73,1969-12-31 19:01:13,2014-05-12 17:33:00,"Townsend at 7th","65",2014-05-12 17:34:00,"Townsend at 7th","65",360,"Subscriber","94707"
280602,85,1969-12-31 19:01:25,2014-05-12 12:14:00,"Market at 10th","67",2014-05-12 12:16:00,"Market at 10th","67",542,"Customer","nil"
280089,75,1969-12-31 19:01:15,2014-05-12 08:11:00,"Steuart at Market","74",2014-05-12 08:12:00,"Steuart at Market","74",361,"Subscriber","94121"
279584,74,1969-12-31 19:01:14,2014-05-11 12:59:00,"Redwood City Public Library","24",2014-05-11 13:01:00,"Redwood City Public Library","24",38,"Subscriber","94070"
279488,135,1969-12-31 19:02:15,2014-05-11 10:54:00,"2nd at South Park","64",2014-05-11 10:57:00,"2nd at South Park","64",576,"Subscriber","95815"
279373,130,1969-12-31 19:02:10,2014-05-10 18:36:00,"Civic Center BART (7th at Market)","72",2014-05-10 18:38:00,"Civic Center BART (7th at Market)","72",417,"Subscriber","94102"
279347,94,1969-12-31 19:01:34,2014-05-10 17:56:00,"Powell Street BART","39",2014-05-10 17:58:00,"Powell Street BART","39",621,"Customer","94588"
279246,64,1969-12-31 19:01:04,2014-05-10 15:40:00,"Embarcadero at Vallejo","48",2014-05-10 15:41:00,"Embarcadero at Vallejo","48",325,"Subscriber","94111"
278460,140,1969-12-31 19:02:20,2014-05-09 16:53:00,"Market at 4th","76",2014-05-09 16:56:00,"Market at 4th","76",267,"Subscriber","94109"
278384,134,1969-12-31 19:02:14,2014-05-09 16:21:00,"Market at 4th","76",2014-05-09 16:23:00,"Market at 4th","76",267,"Subscriber","94109"
277755,145,1969-12-31 19:02:25,2014-05-09 08:31:00,"Ryland Park","84",2014-05-09 08:33:00,"Ryland Park","84",656,"Subscriber","95112"
277534,118,1969-12-31 19:01:58,2014-05-09 06:33:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-05-09 06:35:00,"San Francisco Caltrain (Townsend at 4th)","70",629,"Subscriber","95125"
277504,99,1969-12-31 19:01:39,2014-05-08 21:36:00,"Embarcadero at Folsom","51",2014-05-08 21:38:00,"Embarcadero at Folsom","51",591,"Customer","2445"
277198,114,1969-12-31 19:01:54,2014-05-08 17:21:00,"San Jose City Hall","10",2014-05-08 17:23:00,"San Jose City Hall","10",257,"Subscriber","94041"
277157,101,1969-12-31 19:01:41,2014-05-08 17:05:00,"Mechanics Plaza (Market at Battery)","75",2014-05-08 17:06:00,"Mechanics Plaza (Market at Battery)","75",557,"Subscriber","94107"
276039,133,1969-12-31 19:02:13,2014-05-07 19:46:00,"Beale at Market","56",2014-05-07 19:48:00,"Beale at Market","56",627,"Subscriber","94110"
275629,91,1969-12-31 19:01:31,2014-05-07 16:58:00,"Market at 10th","67",2014-05-07 17:00:00,"Market at 10th","67",470,"Subscriber","94103"
275628,91,1969-12-31 19:01:31,2014-05-07 16:58:00,"Market at 10th","67",2014-05-07 17:00:00,"Market at 10th","67",277,"Subscriber","94103"
275326,95,1969-12-31 19:01:35,2014-05-07 12:49:00,"Embarcadero at Sansome","60",2014-05-07 12:50:00,"Embarcadero at Sansome","60",624,"Customer","91438"
274634,61,1969-12-31 19:01:01,2014-05-07 06:40:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-07 06:41:00,"Harry Bridges Plaza (Ferry Building)","50",391,"Subscriber","94111"
274516,143,1969-12-31 19:02:23,2014-05-06 20:33:00,"Davis at Jackson","42",2014-05-06 20:36:00,"Davis at Jackson","42",450,"Subscriber","94108"
273733,87,1969-12-31 19:01:27,2014-05-06 13:01:00,"Embarcadero at Sansome","60",2014-05-06 13:03:00,"Embarcadero at Sansome","60",558,"Customer","94121"
272822,99,1969-12-31 19:01:39,2014-05-05 19:05:00,"Townsend at 7th","65",2014-05-05 19:07:00,"Townsend at 7th","65",474,"Customer","94102"
272807,95,1969-12-31 19:01:35,2014-05-05 18:55:00,"Washington at Kearny","46",2014-05-05 18:57:00,"Washington at Kearny","46",495,"Subscriber","94133"
272103,120,1969-12-31 19:02:00,2014-05-05 12:20:00,"Embarcadero at Folsom","51",2014-05-05 12:22:00,"Embarcadero at Folsom","51",515,"Subscriber","94105"
271822,62,1969-12-31 19:01:02,2014-05-05 09:10:00,"Embarcadero at Sansome","60",2014-05-05 09:11:00,"Embarcadero at Sansome","60",620,"Customer","nil"
271332,124,1969-12-31 19:02:04,2014-05-04 19:26:00,"Embarcadero at Folsom","51",2014-05-04 19:28:00,"Embarcadero at Folsom","51",515,"Subscriber","94107"
271037,65,1969-12-31 19:01:05,2014-05-04 13:53:00,"Civic Center BART (7th at Market)","72",2014-05-04 13:54:00,"Civic Center BART (7th at Market)","72",522,"Subscriber","94103"
270573,160,1969-12-31 19:02:40,2014-05-03 14:42:00,"San Pedro Square","6",2014-05-03 14:45:00,"San Pedro Square","6",143,"Customer","91360"
270032,73,1969-12-31 19:01:13,2014-05-02 18:05:00,"San Jose City Hall","10",2014-05-02 18:06:00,"San Jose City Hall","10",61,"Subscriber","94010"
269987,71,1969-12-31 19:01:11,2014-05-02 17:47:00,"Steuart at Market","74",2014-05-02 17:48:00,"Steuart at Market","74",437,"Subscriber","94158"
269974,135,1969-12-31 19:02:15,2014-05-02 17:44:00,"Palo Alto Caltrain Station","34",2014-05-02 17:46:00,"Palo Alto Caltrain Station","34",111,"Subscriber","94301"
269891,126,1969-12-31 19:02:06,2014-05-02 17:10:00,"San Jose Diridon Caltrain Station","2",2014-05-02 17:12:00,"San Jose Diridon Caltrain Station","2",65,"Subscriber","94133"
269562,134,1969-12-31 19:02:14,2014-05-02 13:09:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-02 13:11:00,"Temporary Transbay Terminal (Howard at Beale)","55",270,"Subscriber","94158"
269343,67,1969-12-31 19:01:07,2014-05-02 09:56:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-02 09:57:00,"Harry Bridges Plaza (Ferry Building)","50",477,"Subscriber","94579"
269098,70,1969-12-31 19:01:10,2014-05-02 08:24:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-05-02 08:25:00,"Temporary Transbay Terminal (Howard at Beale)","55",539,"Subscriber","94133"
268806,138,1969-12-31 19:02:18,2014-05-01 20:11:00,"Harry Bridges Plaza (Ferry Building)","50",2014-05-01 20:14:00,"Harry Bridges Plaza (Ferry Building)","50",623,"Customer","nil"
268540,67,1969-12-31 19:01:07,2014-05-01 17:54:00,"Embarcadero at Vallejo","48",2014-05-01 17:55:00,"Embarcadero at Vallejo","48",387,"Subscriber","94114"
268377,104,1969-12-31 19:01:44,2014-05-01 17:01:00,"Market at Sansome","77",2014-05-01 17:03:00,"Market at Sansome","77",541,"Subscriber","94104"
268078,112,1969-12-31 19:01:52,2014-05-01 13:04:00,"Market at Sansome","77",2014-05-01 13:06:00,"Market at Sansome","77",280,"Subscriber","94131"
267034,71,1969-12-31 19:01:11,2014-04-30 17:56:00,"Beale at Market","56",2014-04-30 17:58:00,"Beale at Market","56",380,"Subscriber","94404"
266570,89,1969-12-31 19:01:29,2014-04-30 13:38:00,"5th at Howard","57",2014-04-30 13:39:00,"5th at Howard","57",274,"Customer","94039"
266461,74,1969-12-31 19:01:14,2014-04-30 12:12:00,"Adobe on Almaden","5",2014-04-30 12:13:00,"Adobe on Almaden","5",205,"Subscriber","95136"
266377,157,1969-12-31 19:02:37,2014-04-30 11:07:00,"Spear at Folsom","49",2014-04-30 11:09:00,"Spear at Folsom","49",365,"Subscriber","94105"
263518,84,1969-12-31 19:01:24,2014-04-28 16:48:00,"2nd at Townsend","61",2014-04-28 16:50:00,"2nd at Townsend","61",267,"Subscriber","94606"
262706,132,1969-12-31 19:02:12,2014-04-28 07:42:00,"Market at 10th","67",2014-04-28 07:44:00,"Market at 10th","67",617,"Customer","nil"
262290,125,1969-12-31 19:02:05,2014-04-27 13:11:00,"Ryland Park","84",2014-04-27 13:13:00,"Ryland Park","84",49,"Subscriber","95112"
261926,73,1969-12-31 19:01:13,2014-04-26 16:42:00,"Harry Bridges Plaza (Ferry Building)","50",2014-04-26 16:44:00,"Harry Bridges Plaza (Ferry Building)","50",495,"Subscriber","94107"
261795,173,1969-12-31 19:02:53,2014-04-26 13:18:00,"Powell Street BART","39",2014-04-26 13:21:00,"Powell Street BART","39",625,"Subscriber","94105"
261530,106,1969-12-31 19:01:46,2014-04-25 22:14:00,"2nd at Townsend","61",2014-04-25 22:15:00,"2nd at Townsend","61",333,"Subscriber","94117"
261528,62,1969-12-31 19:01:02,2014-04-25 22:14:00,"Grant Avenue at Columbus Avenue","73",2014-04-25 22:15:00,"Grant Avenue at Columbus Avenue","73",542,"Subscriber","94133"
261376,80,1969-12-31 19:01:20,2014-04-25 18:29:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-04-25 18:30:00,"San Francisco Caltrain (Townsend at 4th)","70",531,"Subscriber","94107"
261034,146,1969-12-31 19:02:26,2014-04-25 12:18:00,"Davis at Jackson","42",2014-04-25 12:21:00,"Davis at Jackson","42",594,"Subscriber","94111"
260619,74,1969-12-31 19:01:14,2014-04-24 19:21:00,"Powell Street BART","39",2014-04-24 19:23:00,"Powell Street BART","39",310,"Subscriber","94103"
260560,62,1969-12-31 19:01:02,2014-04-24 18:36:00,"Market at Sansome","77",2014-04-24 18:37:00,"Market at Sansome","77",376,"Subscriber","91405"
260102,98,1969-12-31 19:01:38,2014-04-24 13:43:00,"Grant Avenue at Columbus Avenue","73",2014-04-24 13:45:00,"Grant Avenue at Columbus Avenue","73",470,"Subscriber","94109"
259654,71,1969-12-31 19:01:11,2014-04-24 08:32:00,"5th at Howard","57",2014-04-24 08:33:00,"5th at Howard","57",469,"Subscriber","94103"
259419,96,1969-12-31 19:01:36,2014-04-23 23:41:00,"Embarcadero at Bryant","54",2014-04-23 23:43:00,"Embarcadero at Bryant","54",339,"Subscriber","94105"
258697,79,1969-12-31 19:01:19,2014-04-23 13:34:00,"Market at 4th","76",2014-04-23 13:35:00,"Market at 4th","76",582,"Subscriber","94062"
258387,84,1969-12-31 19:01:24,2014-04-23 09:12:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-04-23 09:14:00,"San Francisco Caltrain 2 (330 Townsend)","69",634,"Subscriber","94158"
258076,65,1969-12-31 19:01:05,2014-04-23 07:05:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-04-23 07:06:00,"San Francisco Caltrain 2 (330 Townsend)","69",526,"Customer","nil"
257724,128,1969-12-31 19:02:08,2014-04-22 18:05:00,"5th at Howard","57",2014-04-22 18:07:00,"5th at Howard","57",443,"Subscriber","94133"
257643,107,1969-12-31 19:01:47,2014-04-22 17:34:00,"Market at 4th","76",2014-04-22 17:35:00,"Market at 4th","76",585,"Subscriber","94608"
257020,79,1969-12-31 19:01:19,2014-04-22 09:14:00,"Civic Center BART (7th at Market)","72",2014-04-22 09:15:00,"Civic Center BART (7th at Market)","72",321,"Subscriber","94103"
256150,102,1969-12-31 19:01:42,2014-04-21 17:13:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-04-21 17:14:00,"San Francisco Caltrain 2 (330 Townsend)","69",398,"Customer","94110"
255654,71,1969-12-31 19:01:11,2014-04-21 09:33:00,"Civic Center BART (7th at Market)","72",2014-04-21 09:35:00,"Civic Center BART (7th at Market)","72",422,"Subscriber","94103"
255026,153,1969-12-31 19:02:33,2014-04-20 15:54:00,"Harry Bridges Plaza (Ferry Building)","50",2014-04-20 15:57:00,"Harry Bridges Plaza (Ferry Building)","50",397,"Subscriber","94401"
254867,126,1969-12-31 19:02:06,2014-04-20 12:09:00,"Embarcadero at Folsom","51",2014-04-20 12:11:00,"Embarcadero at Folsom","51",528,"Subscriber","94133"
254576,94,1969-12-31 19:01:34,2014-04-19 17:09:00,"Paseo de San Antonio","7",2014-04-19 17:11:00,"Paseo de San Antonio","7",263,"Subscriber","94611"
254433,90,1969-12-31 19:01:30,2014-04-19 14:18:00,"Market at Sansome","77",2014-04-19 14:20:00,"Market at Sansome","77",635,"Customer","80482"
254415,61,1969-12-31 19:01:01,2014-04-19 14:03:00,"San Jose Civic Center","3",2014-04-19 14:04:00,"San Jose Civic Center","3",15,"Customer","46"
254142,73,1969-12-31 19:01:13,2014-04-18 22:06:00,"Market at 4th","76",2014-04-18 22:07:00,"Market at 4th","76",625,"Subscriber","94134"
253642,77,1969-12-31 19:01:17,2014-04-18 15:24:00,"Powell Street BART","39",2014-04-18 15:25:00,"Powell Street BART","39",279,"Subscriber","94025"
253218,69,1969-12-31 19:01:09,2014-04-18 09:19:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-04-18 09:20:00,"San Francisco Caltrain (Townsend at 4th)","70",540,"Subscriber","94158"
253076,108,1969-12-31 19:01:48,2014-04-18 08:30:00,"Powell Street BART","39",2014-04-18 08:32:00,"Powell Street BART","39",278,"Customer","85044"
251392,173,1969-12-31 19:02:53,2014-04-16 21:43:00,"Beale at Market","56",2014-04-16 21:46:00,"Beale at Market","56",545,"Customer","94704"
251024,128,1969-12-31 19:02:08,2014-04-16 17:43:00,"Broadway St at Battery St","82",2014-04-16 17:45:00,"Broadway St at Battery St","82",378,"Subscriber","95130"
250175,93,1969-12-31 19:01:33,2014-04-16 09:03:00,"Embarcadero at Bryant","54",2014-04-16 09:04:00,"Embarcadero at Bryant","54",608,"Subscriber","94105"
250085,98,1969-12-31 19:01:38,2014-04-16 08:38:00,"Embarcadero at Bryant","54",2014-04-16 08:39:00,"Embarcadero at Bryant","54",608,"Subscriber","94105"
249769,122,1969-12-31 19:02:02,2014-04-15 21:25:00,"2nd at Townsend","61",2014-04-15 21:27:00,"2nd at Townsend","61",277,"Subscriber","94124"
249707,96,1969-12-31 19:01:36,2014-04-15 20:09:00,"Broadway St at Battery St","82",2014-04-15 20:11:00,"Broadway St at Battery St","82",340,"Subscriber","94111"
249352,70,1969-12-31 19:01:10,2014-04-15 17:20:00,"San Pedro Square","6",2014-04-15 17:21:00,"San Pedro Square","6",257,"Subscriber","95377"
249101,101,1969-12-31 19:01:41,2014-04-15 14:54:00,"Arena Green / SAP Center","14",2014-04-15 14:56:00,"Arena Green / SAP Center","14",147,"Subscriber","95120"
248922,96,1969-12-31 19:01:36,2014-04-15 12:00:00,"Grant Avenue at Columbus Avenue","73",2014-04-15 12:02:00,"Grant Avenue at Columbus Avenue","73",568,"Customer","27"
248735,105,1969-12-31 19:01:45,2014-04-15 09:30:00,"Palo Alto Caltrain Station","34",2014-04-15 09:32:00,"Palo Alto Caltrain Station","34",212,"Subscriber","94708"
248632,66,1969-12-31 19:01:06,2014-04-15 08:55:00,"San Francisco Caltrain 2 (330 Townsend)","69",2014-04-15 08:57:00,"San Francisco Caltrain 2 (330 Townsend)","69",320,"Subscriber","94010"
248309,148,1969-12-31 19:02:28,2014-04-14 23:56:00,"2nd at Folsom","62",2014-04-14 23:58:00,"2nd at Folsom","62",458,"Subscriber","94103"
247901,65,1969-12-31 19:01:05,2014-04-14 17:34:00,"Mechanics Plaza (Market at Battery)","75",2014-04-14 17:35:00,"Mechanics Plaza (Market at Battery)","75",522,"Customer","97070800"
247879,101,1969-12-31 19:01:41,2014-04-14 17:27:00,"Beale at Market","56",2014-04-14 17:29:00,"Beale at Market","56",518,"Subscriber","94107"
247874,95,1969-12-31 19:01:35,2014-04-14 17:24:00,"Steuart at Market","74",2014-04-14 17:26:00,"Steuart at Market","74",328,"Customer","29910"
246580,172,1969-12-31 19:02:52,2014-04-13 14:58:00,"2nd at Folsom","62",2014-04-13 15:01:00,"2nd at Folsom","62",136,"Customer","81"
246482,141,1969-12-31 19:02:21,2014-04-13 12:51:00,"Washington at Kearny","46",2014-04-13 12:53:00,"Washington at Kearny","46",381,"Customer","90277"
246462,98,1969-12-31 19:01:38,2014-04-13 12:19:00,"Grant Avenue at Columbus Avenue","73",2014-04-13 12:21:00,"Grant Avenue at Columbus Avenue","73",548,"Subscriber","94111"
246120,64,1969-12-31 19:01:04,2014-04-12 16:10:00,"South Van Ness at Market","66",2014-04-12 16:11:00,"South Van Ness at Market","66",447,"Customer","49"
246119,136,1969-12-31 19:02:16,2014-04-12 16:10:00,"Embarcadero at Sansome","60",2014-04-12 16:12:00,"Embarcadero at Sansome","60",332,"Customer","20152"
246118,110,1969-12-31 19:01:50,2014-04-12 16:10:00,"South Van Ness at Market","66",2014-04-12 16:12:00,"South Van Ness at Market","66",514,"Customer","40"
246114,70,1969-12-31 19:01:10,2014-04-12 16:04:00,"Mechanics Plaza (Market at Battery)","75",2014-04-12 16:06:00,"Mechanics Plaza (Market at Battery)","75",372,"Subscriber","94102"
246039,72,1969-12-31 19:01:12,2014-04-12 14:47:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-04-12 14:48:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",309,"Customer","1"
245823,103,1969-12-31 19:01:43,2014-04-12 09:49:00,"South Van Ness at Market","66",2014-04-12 09:51:00,"South Van Ness at Market","66",471,"Subscriber","94107"
245737,61,1969-12-31 19:01:01,2014-04-12 04:28:00,"South Van Ness at Market","66",2014-04-12 04:29:00,"South Van Ness at Market","66",540,"Subscriber","94110"
245096,67,1969-12-31 19:01:07,2014-04-11 14:10:00,"Harry Bridges Plaza (Ferry Building)","50",2014-04-11 14:11:00,"Harry Bridges Plaza (Ferry Building)","50",591,"Customer","nil"
244131,137,1969-12-31 19:02:17,2014-04-10 17:30:00,"Golden Gate at Polk","59",2014-04-10 17:32:00,"Golden Gate at Polk","59",365,"Subscriber","94117"
244068,85,1969-12-31 19:01:25,2014-04-10 17:10:00,"San Antonio Caltrain Station","29",2014-04-10 17:11:00,"San Antonio Caltrain Station","29",194,"Subscriber","94133"
243962,75,1969-12-31 19:01:15,2014-04-10 16:21:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",2014-04-10 16:23:00,"Yerba Buena Center of the Arts (3rd @ Howard)","68",468,"Subscriber","94104"
243243,95,1969-12-31 19:01:35,2014-04-10 07:56:00,"Clay at Battery","41",2014-04-10 07:58:00,"Clay at Battery","41",472,"Customer","4901"
242643,175,1969-12-31 19:02:55,2014-04-09 17:06:00,"5th at Howard","57",2014-04-09 17:09:00,"5th at Howard","57",637,"Subscriber","94102"
242555,131,1969-12-31 19:02:11,2014-04-09 16:37:00,"Market at 4th","76",2014-04-09 16:39:00,"Market at 4th","76",380,"Customer","82"
242479,111,1969-12-31 19:01:51,2014-04-09 15:57:00,"Harry Bridges Plaza (Ferry Building)","50",2014-04-09 15:58:00,"Harry Bridges Plaza (Ferry Building)","50",534,"Customer","20011"
242264,131,1969-12-31 19:02:11,2014-04-09 12:25:00,"California Ave Caltrain Station","36",2014-04-09 12:27:00,"California Ave Caltrain Station","36",298,"Customer","11249"
241904,107,1969-12-31 19:01:47,2014-04-09 08:46:00,"Clay at Battery","41",2014-04-09 08:48:00,"Clay at Battery","41",357,"Subscriber","94111"
241881,96,1969-12-31 19:01:36,2014-04-09 08:38:00,"Temporary Transbay Terminal (Howard at Beale)","55",2014-04-09 08:40:00,"Temporary Transbay Terminal (Howard at Beale)","55",573,"Subscriber","94107"
241602,109,1969-12-31 19:01:49,2014-04-08 23:28:00,"Embarcadero at Vallejo","48",2014-04-08 23:30:00,"Embarcadero at Vallejo","48",285,"Subscriber","94102"
241582,118,1969-12-31 19:01:58,2014-04-08 22:42:00,"Market at 10th","67",2014-04-08 22:44:00,"Market at 10th","67",364,"Subscriber","94102"
241543,66,1969-12-31 19:01:06,2014-04-08 21:00:00,"Grant Avenue at Columbus Avenue","73",2014-04-08 21:01:00,"Grant Avenue at Columbus Avenue","73",321,"Subscriber","94111"
240270,85,1969-12-31 19:01:25,2014-04-08 08:49:00,"San Francisco Caltrain (Townsend at 4th)","70",2014-04-08 08:51:00,"San Francisco Caltrain (Townsend at 4th)","70",474,"Subscriber","95014"
239947,164,1969-12-31 19:02:44,2014-04-08 00:01:00,"Embarcadero at Sansome","60",2014-04-08 00:03:00,"Embarcadero at Sansome","60",582,"Customer","95204"
239649,72,1969-12-31 19:01:12,2014-04-07 18:07:00,"Broadway St at Battery St","82",2014-04-07 18:08:00,"Broadway St at Battery St","82",373,"Subscriber","95130"
239048,70,1969-12-31 19:01:10,2014-04-07 12:14:00,"Grant Avenue at Columbus Avenue","73",2014-04-07 12:15:00,"Grant Avenue at Columbus Avenue","73",332,"Customer","61"
